ID,B1,B2,B3,B4,B5,B6,B7,NDWI,NDVI,MNDWI,NDBI,elevation,LULC
598_0,510,692,643,2103,1601.5,2931.5,806.5,0.135375894,0.531682447,-0.396555483,-0.135375894,307,1
599_0,173,213,161,1288.5,893.5,2870,402,0.181026581,0.777854433,-0.615002259,-0.181026581,2622,1
601_0,414,552,536,2096,1555,2918,758,0.148178581,0.592705167,-0.476032273,-0.148178581,1238,1
603_0,436,543,551,2000,1262,2955,639,0.22624157,0.568012544,-0.39833795,-0.22624157,1082,1
605_0,781.5,823,787,2102,1332.5,2923.5,659,0.22405008,0.455174801,-0.236372071,-0.22405008,158,1
608_0,269.5,374.5,359,1251,1153.5,2847.5,592.5,0.040548971,0.554037267,-0.509816754,-0.040548971,3498,1
612_0,486,685,786.5,2081.5,2144,2886,1475.5,-0.014791149,0.45153417,-0.51572994,0.014791149,1533,1
622_0,426.5,516.5,492,1511.5,844.5,2918,437.5,0.283106961,0.508859496,-0.240999265,-0.283106961,994,1
623_0,496,636,655,1925,1030,2897,541,0.302876481,0.492248062,-0.236494598,-0.302876481,1842,1
624_0,731,906,1087,1701,2319,3063,1674,-0.153731343,0.220229555,-0.438139535,0.153731343,371,1
625_0,376,563,501,2516,1971,2955,1045,0.121462001,0.667882002,-0.555643252,-0.121462001,1837,1
626_0,442,507,401,1782,1194,2924,538,0.197580645,0.632615667,-0.403880071,-0.197580645,392,1
627_0,160.5,132.5,101.5,185,106.5,2750,86,0.269296741,0.291448517,0.108786611,-0.269296741,3313,1
632_0,197,160,122,298,221,2753,98,0.148362235,0.419047619,-0.160104987,-0.148362235,2947,1
634_0,419.5,620.5,656,2602,1986,2907.5,1155,0.134263296,0.597298956,-0.523882601,-0.134263296,1381,1
635_0,348,561,606,1588,1174,2908,728,0.149891383,0.447584321,-0.353314121,-0.149891383,891,1
637_0,362,506,465,2129,1734,2950,834,0.102252136,0.641480339,-0.548214286,-0.102252136,769,1
638_0,543.5,717,734,1992,1395.5,2931.5,703.5,0.176088561,0.461482025,-0.321183432,-0.176088561,250,1
640_0,267.5,276.5,273.5,1015,666,2836,303.5,0.207614515,0.575475359,-0.413262599,-0.207614515,1607,1
641_0,442.5,509.5,485.5,1898,1329.5,2957,700,0.176142525,0.592615901,-0.445894508,-0.176142525,197,1
643_0,343,520,459,2551,1925,2955,992,0.139857015,0.695016611,-0.574642127,-0.139857015,1319,1
644_0,300,357,327,1545,1217,2836,608,0.118754526,0.650641026,-0.546378653,-0.118754526,1750,1
645_0,342,372,416,1359,1415,2801,863,-0.020187455,0.531267606,-0.583659765,0.020187455,2899,1
648_0,336.5,613,490,3531.5,2054.5,2878,949,0.264411028,0.756309835,-0.540393627,-0.264411028,1978,1
649_0,237,384,333,1808,954,2842,487,0.309196235,0.688930406,-0.426008969,-0.309196235,3577,1
652_0,277.5,445,390.5,2081.5,1433.5,2918.5,671,0.184352774,0.684061489,-0.526217727,-0.184352774,2203,1
658_0,557,655,590.5,1840,1638.5,2934,936,0.057927268,0.514091751,-0.42882058,-0.057927268,120,1
659_0,208,202,225,404,247,2790,138,0.241167435,0.284578696,-0.100222717,-0.241167435,2997,1
663_0,515,583,686,2163,1551,2955,805,0.164781906,0.518427518,-0.453608247,-0.164781906,240,1
664_0,202,302.5,290,968,937,2858.5,568.5,0.016272966,0.538950715,-0.51189996,-0.016272966,2957,1
666_0,508,760,809.5,2623,2268,3041,1275,0.072582294,0.528332119,-0.498018494,-0.072582294,1108,1
668_0,300.5,375,294,1968,1046.5,2939,435.5,0.305689169,0.74005305,-0.472388322,-0.305689169,661,1
669_0,254.5,426.5,274.5,2165,1154,2923.5,490.5,0.304609822,0.774953884,-0.460297374,-0.304609822,2343,1
670_0,271,388,400,1122,1290,2875,821,-0.069651741,0.474375821,-0.537544696,0.069651741,3059,1
678_0,325,385,310,1524.5,1003.5,2883,489,0.206091772,0.662033252,-0.445444725,-0.206091772,1530,1
680_0,552.5,709,812.5,2171,2226.5,2950,1405,-0.012620807,0.455337691,-0.516947709,0.012620807,1398,1
681_0,570,771,814,1915,2361,2990,1680,-0.104303087,0.403444485,-0.507662835,0.104303087,2829,1
682_0,399,581,610,2256,1633,2908,874,0.160195423,0.574319609,-0.475158085,-0.160195423,1527,1
690_0,223,389,237,2314,1141,2881,469,0.339507959,0.814190514,-0.491503268,-0.339507959,2063,1
691_0,589,719,789,2456,1821,2950,1094,0.148468553,0.513713405,-0.433858268,-0.148468553,463,1
692_0,250.5,244,217.5,1225.5,605,2804,268.5,0.338978421,0.698544699,-0.425206125,-0.338978421,3076,1
693_0,167,256,215,1178,726,2859,301,0.237394958,0.691313711,-0.478615071,-0.237394958,1429,1
696_0,261,503,475,2444,1509,2965,775,0.236529218,0.674546077,-0.5,-0.236529218,2197,1
700_0,598,863.5,1182.5,1962,2693.5,2889,2106.5,-0.15712598,0.247893147,-0.514478493,0.15712598,2171,1
701_0,437,528,451,2250,1498,2995,741,0.200640342,0.666049611,-0.478775913,-0.200640342,959,1
702_0,269.5,434.5,481.5,1996,1650.5,2949.5,941,0.094748389,0.611301715,-0.583213429,-0.094748389,2828,1
703_0,394.5,473.5,453.5,2331.5,2032,2830,1079,0.068637562,0.67432675,-0.622031531,-0.068637562,2625,1
706_0,786,904,841,1614.5,1415,2926,938,0.065852451,0.315007127,-0.220353601,-0.065852451,251,1
708_0,377,460,503.5,1848,1307,2897,750,0.171473851,0.571762705,-0.47934352,-0.171473851,1763,1
709_0,403,487,359,1723,938,2945,407,0.295001879,0.655139289,-0.316491228,-0.295001879,321,1
712_0,120,158,147,704.5,550,2795.5,323.5,0.123156636,0.654726952,-0.553672316,-0.123156636,2793,1
713_0,294.5,490,522.5,2300,2131,2896.5,1188,0.038140375,0.62976085,-0.62609691,-0.038140375,2183,1
716_0,262,376,358,1332,1136,2859,745,0.079416532,0.576331361,-0.502645503,-0.079416532,3700,1
717_0,517,706,657,2334,1706,2975,960,0.155445545,0.560682046,-0.414593698,-0.155445545,1061,1
719_0,234,473,321,2180,1042,2892,456,0.353196772,0.743302679,-0.375577558,-0.353196772,2449,1
720_0,301.5,517,486.5,2835,1865,2899.5,850,0.206382979,0.707060063,-0.565910999,-0.206382979,1948,1
721_0,521,740,899,1887,2219,2924,1543,-0.080857282,0.354630294,-0.499831024,0.080857282,1400,1
727_0,2039,2227,2343,3548.5,3362.5,2781.5,2890.5,0.026913616,0.204616821,-0.203148761,-0.026913616,2928,1
729_0,299.5,445.5,464.5,1296,1270.5,2839,755.5,0.00993571,0.472309003,-0.480769231,-0.00993571,3702,1
730_0,410,515,577,1793.5,1284.5,2977.5,704,0.165367122,0.513182873,-0.427618783,-0.165367122,481,1
732_0,426,376,284,1048,651,2929,291,0.233666863,0.573573574,-0.267770204,-0.233666863,275,1
737_0,535,678,646,2458,1837,2980,1011,0.144586729,0.583762887,-0.46083499,-0.144586729,212,1
738_0,525,732.5,778.5,1872.5,1663,2992.5,1128,0.059256117,0.412674462,-0.388436652,-0.059256117,776,1
739_0,316,541.5,593.5,2114.5,1897.5,2912.5,1100,0.054087737,0.561669129,-0.55596556,-0.054087737,1731,1
743_0,251,379,281.5,2050.5,1195,2931,518.5,0.263595748,0.758576329,-0.518424396,-0.263595748,1591,1
748_0,228,228,185,419,198.5,2793,142.5,0.35708502,0.387417219,0.069167644,-0.35708502,1739,1
751_0,439,459.5,413.5,1265,621.5,2880.5,334,0.341107872,0.507298183,-0.14986124,-0.341107872,1167,1
760_0,311.5,395,492,1349.5,1531,2880.5,828.5,-0.063009894,0.465653,-0.589823468,0.063009894,3321,1
767_0,659,854,1049,2012.5,2306,3017.5,1911,-0.067963413,0.314715009,-0.459493671,0.067963413,540,1
772_0,238,382,388,1576,1511,2830,958,0.021056041,0.604887984,-0.596407818,-0.021056041,3500,1
774_0,225,272,229,753,617,2772,400,0.099270073,0.533604888,-0.38807649,-0.099270073,3108,1
779_0,372,584,768,2135,2049,2980,1345,0.020554493,0.470892181,-0.556399544,-0.020554493,1416,1
781_0,401,630,596.5,3480.5,2316.5,2880.5,1169,0.200793514,0.70738288,-0.572374003,-0.200793514,1964,1
782_0,284.5,439.5,420.5,2049,1625,2864,827,0.115405553,0.659445232,-0.574231049,-0.115405553,2551,1
784_0,253.5,383,316,1979.5,1233,2864.5,587,0.232373541,0.724678719,-0.525990099,-0.232373541,1769,1
788_0,428.5,611,587.5,3362.5,1786,2907.5,813,0.306205691,0.702531646,-0.490196078,-0.306205691,2407,1
789_0,544,754,839,4037,2479,2870,1515,0.239103745,0.655865463,-0.533560161,-0.239103745,1919,1
793_0,294,322,267,965,599,2830,422,0.234015345,0.566558442,-0.300760043,-0.234015345,1303,1
794_0,298,526.5,410.5,2952,1867.5,2896.5,950,0.225023343,0.755836431,-0.560150376,-0.225023343,1888,1
795_0,260,390,392,1968,1155,2913,564,0.260326609,0.66779661,-0.495145631,-0.260326609,2828,1
799_0,132,117,115,610,338,2801,155,0.286919831,0.682758621,-0.485714286,-0.286919831,2460,1
800_0,690.5,707.5,731,1691.5,1626,2892,882.5,0.019743783,0.396491228,-0.393614742,-0.019743783,684,1
801_0,480.5,690.5,785.5,2865,2665.5,2921,1729.5,0.036072688,0.569647993,-0.588498212,-0.036072688,1065,1
802_0,481,592,564,1506,1472,2870,928,0.011417058,0.455072464,-0.426356589,-0.011417058,676,1
804_0,326,392,289,2420,1395,2881,577,0.268676278,0.786637135,-0.561275881,-0.268676278,1331,1
805_0,342,476,364,2208,1354,2918,589,0.239752948,0.716951788,-0.479781421,-0.239752948,513,1
808_0,347,471,339,2353,1442,2975,577,0.240052701,0.748142645,-0.507579718,-0.240052701,217,1
811_0,270,312,196,1044,379,2870,217,0.467322558,0.683870968,-0.096960926,-0.467322558,1038,1
814_0,256,325,254,1457,926,2853,416,0.222828368,0.703097604,-0.480415667,-0.222828368,1432,1
815_0,170,189,179,844,413,2801,251,0.342879873,0.650048876,-0.372093023,-0.342879873,1911,1
816_0,285,299,220,1761,955,2813,402,0.296759941,0.777889955,-0.523125997,-0.296759941,1739,1
819_0,389,528,428,2315,1225,2945,643,0.307909605,0.68793292,-0.397604107,-0.307909605,209,1
822_0,162,135,81,641,283,2819,100,0.387445887,0.775623269,-0.354066986,-0.387445887,2631,1
823_0,287,479,355,2611,1766,2870,945,0.193054604,0.760620364,-0.573273942,-0.193054604,1758,1
825_0,465,649.5,756.5,2002,1801.5,2980,1129.5,0.052714605,0.451513504,-0.47001224,-0.052714605,1061,1
827_0,142.5,123.5,125.5,300,239,2762,93,0.113172542,0.410105758,-0.31862069,-0.113172542,3293,1
828_0,482.5,598,543,2072.5,1285,2965,573,0.234549516,0.584783024,-0.364843335,-0.234549516,813,1
830_0,417,541,418,1969,1176,2902,499,0.252146264,0.649769585,-0.369831101,-0.252146264,579,1
831_0,176.5,403.5,289,1852.5,1248,2883.5,575,0.194968553,0.730095727,-0.511353315,-0.194968553,2867,1
832_0,281,355,292,1765,1040,2913,492,0.258467023,0.716091395,-0.491039427,-0.258467023,1070,1
833_0,343,382,407,1041,783,2902,470,0.141447368,0.437845304,-0.344206009,-0.141447368,674,1
834_0,392.5,554.5,673,1855,1921.5,2913,1299,-0.017608897,0.467563291,-0.552100162,0.017608897,3123,1
836_0,326.5,486,428.5,2238,1555,2899.5,711.5,0.180068547,0.678604913,-0.523762861,-0.180068547,2523,1
838_0,551,633,538,2286,1256,2929,645,0.29079616,0.61898017,-0.329804129,-0.29079616,156,1
846_0,256,314,253,1674,1210,2836,607,0.160887656,0.737415672,-0.587926509,-0.160887656,2005,1
847_0,367,520,538,1501,1503,2870,979,-6.66E-04,0.472290338,-0.485912012,6.66E-04,1562,1
849_0,428,483,392,2302,1499,2924,645,0.211260195,0.708982925,-0.512613522,-0.211260195,909,1
850_0,360,504,418,2175,1466,2975,588,0.194726723,0.677593521,-0.488324873,-0.194726723,162,1
851_0,480,609,592,2487,1837,2950,969,0.150323774,0.615459565,-0.502044154,-0.150323774,435,1
852_0,409,479,444,2600,1816,2945,917,0.177536232,0.708278581,-0.582570806,-0.177536232,1695,1
856_0,442,546,648,1315,1197,2892,807,0.046974522,0.339786042,-0.373493976,-0.046974522,1105,1
864_0,511,608,640,1830,1631,2980,950,0.057497833,0.481781377,-0.456900402,-0.057497833,654,1
866_0,274,360,340,1971,1214,2853,632,0.237676609,0.705755084,-0.542566709,-0.237676609,3209,1
867_0,553,628,564,2027,1383,2934.5,579,0.188856305,0.564646854,-0.375435107,-0.188856305,160,1
868_0,280.5,473,353,2847.5,1493.5,2881,629.5,0.311909698,0.779409467,-0.518942283,-0.311909698,1533,1
874_0,233,320,214,1531,968,2918,449,0.225290116,0.754727794,-0.50310559,-0.225290116,1354,1
879_0,173,227,206,764,721,2766,477,0.028956229,0.575257732,-0.521097046,-0.028956229,3517,1
881_0,413,520,344,3096,1910,2939,778,0.236915701,0.8,-0.572016461,-0.236915701,442,1
882_0,275,486,419.5,1849,1527.5,2936.5,868.5,0.095216941,0.630152083,-0.517258505,-0.095216941,2858,1
884_0,364.5,433.5,379,1907,1405.5,2923.5,580.5,0.151396226,0.668416448,-0.528548124,-0.151396226,855,1
885_0,410,664,611,2721,2296,2950,1251,0.084711979,0.633253301,-0.551351351,-0.084711979,1062,1
887_0,559,607,596,1711,1378,2924,721,0.107801878,0.48331166,-0.388413098,-0.107801878,405,1
888_0,200,310,286,1646,1046,2892,485,0.222882615,0.703933747,-0.542772861,-0.222882615,3328,1
890_0,478,470,430,1974,1385,2965,729,0.175349806,0.642262895,-0.493261456,-0.175349806,255,1
895_0,377,521,372,2107,1247,2929,540,0.256410256,0.699878983,-0.410633484,-0.256410256,585,1
899_0,479,670,711.5,2266.5,1645.5,2982.5,841,0.158742331,0.522162525,-0.421291298,-0.158742331,843,1
900_0,670.5,746,711,1413,1143,2782,881,0.105633803,0.330508475,-0.210164108,-0.105633803,2687,1
901_0,145.5,140,90.5,562,228.5,2775,117,0.421884883,0.722605364,-0.240162822,-0.421884883,2482,1
902_0,304,410,399,1776,1133,2881,605,0.221038157,0.633103448,-0.468567725,-0.221038157,2206,1
904_0,380.5,597.5,539.5,2076.5,1415.5,2985,698,0.189289805,0.587538226,-0.406358669,-0.189289805,440,1
906_0,193,332,279,1616,951,2859,483,0.259057265,0.705540897,-0.482462977,-0.259057265,3506,1
908_0,156,174.5,147,737.5,335.5,2858.5,128.5,0.374650513,0.667608819,-0.315686275,-0.374650513,1943,1
910_0,240,276,263.5,952.5,597,2864,373,0.229428848,0.566611842,-0.367697595,-0.229428848,2524,1
911_0,359,483,413,1928,1309,2897,706,0.191226444,0.647159334,-0.4609375,-0.191226444,2035,1
914_0,206.5,307,322,1633,902,2787,417,0.288362919,0.670588235,-0.492142266,-0.288362919,3356,1
915_0,407,453,585,1001,1383,2902,1034,-0.160234899,0.262295082,-0.506535948,0.160234899,2755,1
919_0,638,851,780,2075,1626,2934,841,0.121318563,0.453590193,-0.312878482,-0.121318563,540,1
920_0,157.5,233,188,1404,705,2836,301.5,0.3314367,0.763819095,-0.503198294,-0.3314367,1798,1
921_0,435,644,668,2461,2014,2975,1172,0.099888268,0.573026526,-0.515425132,-0.099888268,2175,1
922_0,319,447,386,2800,1592,2859,687,0.275045537,0.757689893,-0.561549779,-0.275045537,1488,1
923_0,348.5,399.5,298,1410,698,2918,283,0.337760911,0.651053864,-0.271981777,-0.337760911,424,1
924_0,395.5,563.5,652.5,2055.5,2094,2856,1284,-0.009278226,0.518094535,-0.575917215,0.009278226,2271,1
928_0,826.5,809,680,1978.5,1394.5,2891.5,649.5,0.173139638,0.488433327,-0.265713637,-0.173139638,305,1
929_0,120,125,80,600,320,2853,218,0.304347826,0.764705882,-0.438202247,-0.304347826,2449,1
935_0,405.5,498.5,358.5,2477,1397.5,2936.5,549.5,0.278616596,0.747134544,-0.474156118,-0.278616596,376,1
937_0,285,425,349,1282,1049,2836,517,0.0999571,0.572041692,-0.423337856,-0.0999571,1781,1
939_0,376.5,578.5,605,1538,1525,2960,982,0.004244205,0.435370975,-0.449964345,-0.004244205,1153,1
943_0,371.5,511.5,631.5,1660.5,1600,2889,1080,0.018555436,0.44895288,-0.515510301,-0.018555436,3505,1
947_0,180,220,220,872,706.5,2786,476,0.104846373,0.597069597,-0.525094441,-0.104846373,3323,1
949_0,270,389,387,2378,1447,2864,691,0.243398693,0.720072333,-0.576252723,-0.243398693,2866,1
951_0,579,843,937,3127,2597,2960,1521,0.092592593,0.538877953,-0.509883721,-0.092592593,938,1
953_0,479.5,610,610.5,1793.5,1230.5,2972.5,715.5,0.186177249,0.492096506,-0.337136648,-0.186177249,276,1
956_0,866.5,927,836.5,2031,1294.5,2891.5,597,0.221470456,0.416564952,-0.165428764,-0.221470456,248,1
961_0,288,350,326,1152,757,2853,381,0.206914615,0.558863329,-0.367660343,-0.206914615,2171,1
963_0,485,658,670,2743,2113,2939,1039,0.129736409,0.607383534,-0.525081198,-0.129736409,1070,1
965_0,377,479,369.5,2012,1240,2965,581.5,0.237392374,0.689691371,-0.442699244,-0.237392374,233,1
966_0,423,571.5,546,1906.5,1440.5,2975,815,0.13922916,0.554740061,-0.431908549,-0.13922916,1344,1
967_0,699,774,788,1838,1515,2924,733,0.096331643,0.399847677,-0.323722149,-0.096331643,159,1
968_0,446,665,759,2499,2419,3010,1346,0.016266775,0.534069982,-0.568741894,-0.016266775,969,1
970_0,273,333,318,1852,1308,2842,684,0.172151899,0.706912442,-0.594149909,-0.172151899,2603,1
971_0,479,670,761,2316,2037,2897,1381,0.064093728,0.505362366,-0.504987071,-0.064093728,1478,1
973_0,432.5,584.5,497,1827.5,1301.5,2931.5,737,0.168104826,0.572381157,-0.380169671,-0.168104826,189,1
975_0,508,537,527,1753,1261,2897,786,0.163238222,0.537719298,-0.402669633,-0.163238222,1402,1
976_0,371,535,520,2105,1846,2929,971,0.065553025,0.603809524,-0.550608988,-0.065553025,726,1
980_0,304,451,447,2788,1904,2908,1005,0.188405797,0.723647604,-0.616985138,-0.188405797,1785,1
985_0,518,775.5,799,3144,2485.5,2937,1295,0.116973088,0.594724829,-0.524379025,-0.116973088,886,1
988_0,280,414,475,1745,1408,2908,751,0.106882334,0.572072072,-0.545554336,-0.106882334,2949,1
989_0,379.5,493.5,469.5,2504.5,1640,2944.5,833,0.208589697,0.684263618,-0.537379892,-0.208589697,1657,1
990_0,414,504,462,2704,2015,2950,1003,0.14600551,0.708149084,-0.599841207,-0.14600551,1110,1
991_0,400.5,586,562.5,1875,1946,2972.5,1204.5,-0.018581523,0.538461538,-0.537124803,0.018581523,2616,1
992_0,520,610,619,2016,1307,3005,769,0.21336142,0.530170778,-0.363588941,-0.21336142,182,1
993_0,201.5,193.5,149.5,727.5,414,2818,219,0.274638633,0.659064994,-0.362962963,-0.274638633,2425,1
1002_0,323,403,480,1397,1065,2859,628,0.134849716,0.488545551,-0.450953678,-0.134849716,1704,1
1004_0,873,1192.5,1418,3298.5,3539.5,2880.5,2313.5,-0.035244223,0.398706668,-0.495984784,0.035244223,1999,1
1008_0,414,511,607,1572,1600,2902,1065,-0.008827238,0.442863699,-0.515869256,0.008827238,1977,1
1009_0,210.5,213.5,192,1030.5,629.5,2784,308,0.241566265,0.685889571,-0.493475682,-0.241566265,2387,1
1010_0,411.5,512,389,2442,1244.5,2955,451.5,0.324833853,0.725185447,-0.417022488,-0.324833853,193,1
1013_0,284,476,385,2219,1556,2918,726,0.175629139,0.704301075,-0.531496063,-0.175629139,1723,1
1015_0,457,574,512,2063,1436,2980,773,0.179194055,0.602330097,-0.428855721,-0.179194055,169,1
1016_0,578,716,610.5,2731.5,1762,2928.5,836.5,0.215756092,0.63464991,-0.422114609,-0.215756092,854,1
1019_0,375,437,424,2043,1301,2934,618,0.221889952,0.656262667,-0.49712313,-0.221889952,825,1
1023_0,513.5,704,778,2044.5,1607.5,2957.5,938,0.11966046,0.448715678,-0.390871728,-0.11966046,1263,1
1025_0,300,313,239,997,481,2881,274,0.349120433,0.613268608,-0.211586902,-0.349120433,554,1
1026_0,574,648,599,2043,1279,2897,767,0.229981939,0.54655564,-0.327451998,-0.229981939,598,1
1027_0,286,298,204,1141,634,2807,258,0.285633803,0.696654275,-0.360515021,-0.285633803,1999,1
1028_0,400,432,400,1670,867,2875,415,0.31651557,0.61352657,-0.334872979,-0.31651557,1100,1
1041_0,251.5,466,378.5,2600,1335,2933.5,648,0.321473952,0.745845224,-0.482509717,-0.321473952,2431,1
1042_0,479,608,559,2069,1503,2934,720,0.158454647,0.574581431,-0.423969683,-0.158454647,953,1
1044_0,123,174,169.5,862,559.5,2827.5,287.5,0.212803377,0.671352399,-0.525562372,-0.212803377,2493,1
1045_0,133,244,185,1312,695,2908,294,0.307424016,0.752839011,-0.48029819,-0.307424016,1077,1
1046_0,258.5,402,331.5,2009,1371.5,2931.5,631.5,0.188581571,0.716727195,-0.546659149,-0.188581571,1176,1
1048_0,175,147,100,668,398,2842,180,0.253283302,0.739583333,-0.460550459,-0.253283302,2792,1
1050_0,376,607,753,2485,2290,2886,1443,0.040837696,0.534898085,-0.580945806,-0.040837696,3262,1
1051_0,198.5,338.5,214,1724,779.5,2918,301.5,0.377271819,0.779153767,-0.394454383,-0.377271819,1124,1
1058_0,532,762,644,2433,1635,2945,906,0.196165192,0.581410465,-0.364205257,-0.196165192,672,1
1059_0,414.5,474.5,434,1325.5,862.5,2931.5,484,0.211608775,0.506678034,-0.290201945,-0.211608775,547,1
1062_0,481,668,422,2233,1156,2945,416,0.317792859,0.682109228,-0.26754386,-0.317792859,173,1
1065_0,477.5,682,715,3168.5,2146,2907.5,1144,0.192398156,0.63177546,-0.517680339,-0.192398156,1698,1
1069_0,608,747,747,2399,2050,2960,1169,0.078444594,0.525111252,-0.465856275,-0.078444594,1096,1
1070_0,230.5,244.5,177,1486.5,818.5,2852.5,288.5,0.289804772,0.787195672,-0.539981185,-0.289804772,2048,1
1072_0,303,398.5,300.5,1493.5,966.5,2883,505.5,0.214227642,0.664994426,-0.416117216,-0.214227642,1581,1
1082_0,453.5,621.5,581.5,1852,1204,2947,538,0.212041885,0.522087528,-0.31909066,-0.212041885,495,1
1089_0,208,336,293,1810,1229,2929,492,0.19118131,0.721350452,-0.570607029,-0.19118131,1434,1
1092_0,192,208,164,917,455,2825,190,0.336734694,0.696577243,-0.37254902,-0.336734694,1920,1
1096_0,237,401,437,1918,1304,2819,714,0.190564867,0.628874735,-0.529618768,-0.190564867,3126,1
1097_0,287,438,500,1682,1340,2847,793,0.113170086,0.541704858,-0.507311586,-0.113170086,3262,1
1098_0,449,671.5,687,1844,1759,2959.5,969.5,0.023591452,0.457131569,-0.447438799,-0.023591452,1524,1
1099_0,366.5,565,544.5,2614.5,1818,2894.5,912.5,0.179695431,0.655270655,-0.525807805,-0.179695431,1506,1
